indiv,cost,phylo_dist,bloom,shannon,consval,grass_spec_frac,grass_weight_frac
1262,1134.987148,74807.71543,22.40966861,16.20886464,90.07207643,0.28,0.270613245
1263,2334.826166,58448.49231,27.68761955,22.86679561,80.65061447,0,0
1264,442.5562701,77335.35864,20.69319014,14.41111116,62.74976405,0.52,0.724486619
1265,2168.753729,49524.93722,26.87512908,22.89946447,82.77653523,0.04,0.059592321
1266,587.0816901,82713.24208,23.25780637,9.901905124,60.42274224,0.28,0.481847622
1267,1271.041509,81652.18376,22.94682584,10.08986346,89.46087606,0.24,0.209355447
1268,2482.923034,58173.09672,28.65387563,23.44966139,70.00818671,0.04,0.019930161
1269,891.7162859,88072.37516,20.55535445,17.63995665,64.6747888,0.32,0.459167212
1270,1272.101528,69733.88116,24.36291498,21.79792561,71.46193949,0.16,0.176570822
1271,1025.411611,77261.96934,23.50905943,19.45168073,75.5525293,0.16,0.223529687
1272,1449.897313,89530.16718,20.76381729,17.20630495,62.34877808,0.28,0.294129045
1273,1130.798113,75914.34719,24.92104685,10.62660912,75.34312664,0.16,0.192005879
1274,1912.050857,63062.26932,26.63573949,21.57355028,81.29061117,0.04,0.063273857
1275,1311.54632,88828.47748,19.65294322,19.46884565,69.36767157,0.32,0.265867135
1276,1111.810766,87712.14055,19.69749944,17.41759404,72.62826454,0.32,0.435893724
1277,518.6564841,82906.70118,21.18848484,10.76120591,68.91170422,0.36,0.497893799
1278,1588.315029,74759.20838,27.48191413,20.45805581,63.79185806,0.16,0.104178441
1279,1413.03754,89008.56143,20.7251137,17.61571698,58.83450323,0.24,0.266524688
1280,681.4088401,82451.86139,22.38378986,9.57142017,69.63579009,0.28,0.334380865
1281,1962.356192,47660.52278,26.92828735,23.81826603,76.24060073,0,0
1282,2119.494001,70917.0241,28.82601117,22.66603765,70.42477887,0.08,0.036252344
1283,2264.596001,69431.32662,27.36774964,20.16964937,81.17233824,0.04,0.006458909
1284,1337.684024,76211.64122,23.89153056,16.42208838,80.58708966,0.12,0.111948831
1285,2234.364898,68796.90639,26.40097709,22.68053807,79.306158,0.12,0.125827812
1286,1687.879381,90799.89989,23.64469265,14.36300431,48.9826889,0.28,0.295071944
1287,306.4394574,81305.37559,22.16746872,13.77774061,48.4891183,0.44,0.695367241
1288,2200.560684,92024.29898,25.26042938,17.00981349,56.73420276,0.16,0.216018268
1289,1793.867401,67745.56765,26.09181895,24.94659381,59.72840695,0.2,0.196622184
1290,2462.95331,72476.92909,22.95985106,17.31546758,98.90487482,0.16,0.105786302
1291,1969.134228,78692.3443,29.57535437,19.5777125,56.48307734,0.12,0.141181517
1292,673.8294371,87179.50534,24.97666505,3.069053522,90.68452955,0.2,0.062867787
1293,1160.750811,86031.79085,24.98023561,6.475098745,93.80500093,0.16,0.026222331
1294,833.5726646,79035.12792,19.15938072,21.11390116,69.66434184,0.36,0.36894051
1295,1994.787943,47813.04951,26.34401621,24.46903854,76.03409849,0.04,0.0419852
1296,855.804289,78455.3879,19.43489539,21.08345309,69.08510638,0.32,0.321910588
1297,840.3098485,87222.705,25.01691196,4.080389053,92.89499747,0.2,0.033216867
1298,756.450143,87222.705,25.01691196,3.763389445,91.95730117,0.2,0.036306077
1299,772.5675935,83636.83224,26.15322688,12.93673079,38.63106322,0.24,0.47655864
1300,854.0927569,89029.21233,25.52373873,10.98792017,27.84340247,0.24,0.359876991
1301,584.5920962,88403.07604,24.48946139,5.518067796,82.30738199,0.24,0.396527709
1302,2043.125473,71230.38553,29.20170115,19.69723529,63.73149805,0.08,0.068363752
1303,2068.411893,41036.24742,26.71928834,24.3744865,78.51003556,0,0
1304,822.7651418,90275.12874,24.04713276,11.14019529,35.0875586,0.2,0.387378655
1305,1922.476196,76159.29682,23.17027057,17.78912197,91.20703392,0.16,0.149155819
1306,1116.357189,88823.2425,25.75725914,14.44560762,47.03789985,0.24,0.342278058
1307,2158.449835,62347.42577,25.42569896,23.27087144,80.5685129,0.12,0.120504108
1308,1801.236486,78797.31713,28.01018782,19.97466986,49.84222969,0.16,0.248706493
1309,1687.004851,71943.97443,28.11589605,22.2756471,50.99842903,0.16,0.210846919
1310,441.3030773,86566.30951,23.62362474,10.46857495,44.09305034,0.32,0.627710598
1311,1105.796264,80652.73509,20.20121399,20.93937348,76.76641647,0.28,0.324994919
1312,1764.285817,54127.28605,26.51622039,23.96531553,73.19104726,0.04,0.04876696
1313,1042.456026,87202.57144,24.85712998,5.252251508,91.94976921,0.2,0.034244107
1314,1815.926932,75005.18411,29.42895032,19.50332518,62.45950118,0.08,0.070134758
1315,1330.235082,87575.27472,25.48665482,16.27157398,33.74094698,0.32,0.524650152
1316,368.0536058,86241.35669,23.29316665,10.79540498,52.38918124,0.32,0.491805322
1317,662.6432849,89919.19509,24.61303725,10.06819446,39.79852712,0.24,0.59309847
1318,1864.275705,78509.07632,28.71278526,19.7511315,56.97622564,0.16,0.145903853
1319,1209.857608,90052.94419,24.5565669,12.11284952,60.30895058,0.2,0.258483467
1320,515.661096,87360.69932,24.67445417,4.500518882,67.90315599,0.24,0.821873663
1321,2357.242624,67684.65731,26.01492369,24.73839912,61.86233319,0.2,0.181329461
1322,862.8962338,87222.705,25.01691196,4.371989361,92.2710236,0.2,0.035627897
1323,1468.678355,91279.96598,25.02420933,16.20142746,48.49945814,0.16,0.204726803
1324,801.1327685,90171.7098,24.07734521,11.00751586,34.52960891,0.2,0.394652803
1325,698.9758591,87540.98225,25.25867766,6.311316443,82.09089884,0.2,0.314336428
1326,1246.390729,84418.45148,27.48930995,16.05236639,31.18154434,0.24,0.423194287
1327,995.5786588,85282.77863,23.31788834,14.31361077,63.92480165,0.2,0.307641825
1328,785.3402863,87803.76951,25.19494485,8.695650316,71.08045394,0.16,0.231098584
1329,1665.458338,74392.61964,29.32760404,18.00819489,58.64499602,0.08,0.074738219
1330,1965.213963,77705.89719,28.63707469,17.6974681,65.89255972,0.08,0.093566072
1331,1595.258133,80129.82705,28.85562916,18.26294536,57.49218487,0.12,0.158267035
1332,1319.317745,90759.90781,25.18669185,15.56601646,48.40819981,0.2,0.202232938
1333,2388.442837,74029.31042,22.78827818,16.78666065,98.48940122,0.16,0.111831859
1334,2321.038734,64804.29564,26.53833636,22.7996136,74.26118232,0.08,0.089143111
1335,2183.598678,78423.21103,29.08621804,18.75572267,60.20198395,0.08,0.08550144
1336,2034.760372,74718.70063,22.37545304,16.56239208,97.94263074,0.16,0.112148393
1337,1360.0514,80404.76439,20.78589116,16.87030459,84.46541888,0.24,0.287768038
1338,1552.666877,83502.76377,28.34970481,16.16686551,47.56020675,0.16,0.262899301
1339,1704.562291,73527.38847,28.37127163,20.32352599,58.0540485,0.12,0.194981208
1340,1595.234291,77683.6008,22.31257061,18.65889279,82.76968517,0.2,0.151816821
1341,1344.59756,87918.34964,24.80776887,13.92780178,66.60403374,0.16,0.125491254
1342,1507.266748,88457.93022,26.59170249,17.75375017,37.61145648,0.16,0.27000904
1343,1041.001956,83241.46641,19.70191338,19.33733588,76.44264462,0.36,0.398370908
1344,1698.201578,90833.41375,24.8915512,15.08314007,53.5965741,0.2,0.190875092
1345,1295.81495,88615.51285,25.3231434,7.291874254,67.03081971,0.12,0.039142077
1346,2093.262002,70945.67254,22.55605473,20.2468677,91.45031482,0.2,0.160704944
1347,1173.012636,89641.88703,26.65701418,13.30490209,34.66158299,0.2,0.255154849
1348,1844.862873,71335.28721,27.03430481,21.13733882,72.22248013,0.08,0.111251689
1349,1768.206448,75875.85337,27.89938529,20.71588805,57.88651206,0.16,0.228142912
1350,824.6095288,86941.05893,24.78193343,4.868581525,89.54664898,0.2,0.072054007
1351,573.6410529,87999.85997,24.45847651,8.017001739,71.6032006,0.2,0.490174606
1352,875.2519047,89492.6633,24.50879994,9.635337486,42.33217477,0.2,0.383518315
1353,1779.785233,83788.5304,24.17752683,10.19711228,88.63003366,0.12,0.041753537
1354,1451.82926,85141.25959,21.63193856,17.40181191,85.25232635,0.2,0.230122296
1355,864.6277747,85282.39348,26.21009629,14.8946735,45.53826529,0.2,0.317837363
1356,1420.821089,77134.38144,26.57348822,22.5444537,64.46364012,0.24,0.233316519
1357,958.6260528,80858.21039,23.37905529,16.95206393,66.85478119,0.28,0.220962292
1358,1607.020707,74622.31052,28.53298078,18.85922304,57.33501918,0.08,0.153101471
1359,941.9879758,86781.5287,24.45233565,10.35756891,66.86809179,0.2,0.454870623
1360,2446.543214,60861.83243,24.85726665,19.67372437,90.6024608,0.08,0.040020007
1361,1089.323107,82429.10245,21.82345944,20.62199635,70.27867758,0.32,0.357736729
1362,1637.341459,62059.29062,28.05463163,19.81688591,69.15237031,0.04,0.006325829
1363,1574.772319,80850.94081,27.52217523,21.22864468,59.63998514,0.16,0.134361191
1364,1127.706127,79406.34325,24.26284855,12.47671307,81.32355384,0.16,0.248101567
1365,1718.20388,79082.88127,22.70401824,17.70009488,88.81850597,0.2,0.116743974
1366,316.5842631,78682.0713,23.23409987,14.16689101,53.58034477,0.48,0.807041896
1367,1668.989273,81503.10651,19.93711382,24.98499729,73.65157595,0.44,0.441837164
1368,933.0276042,84674.39953,26.20736794,2.937819966,91.89509522,0.16,0.031641013
1369,1218.568247,86422.27599,17.63087755,24.19804242,67.47376575,0.4,0.406552758
1370,2411.520527,77928.12828,29.50264665,17.7199563,64.90954091,0.12,0.162969188
1371,2200.56608,91743.42249,25.97845804,11.83739943,57.82612699,0.2,0.173468998
1372,2446.442498,72844.51973,23.36291498,16.38157859,98.04553336,0.08,0.156810965
1373,2035.869004,43432.94509,25.98671104,20.80790071,87.54826614,0,0
1374,961.3776186,90066.21531,26.1916808,9.533921345,24.50652481,0.28,0.570821599
1375,986.5096073,81625.65747,18.30092286,24.28277915,69.09876215,0.48,0.496547817
1376,697.1431172,88573.96376,26.51770576,9.516813059,25.65394228,0.32,0.691959223
1377,1024.860838,82142.12441,17.69338178,24.74933799,66.21232938,0.48,0.479799577
1378,1474.007461,86674.4578,25.85476704,4.534315935,88.50685282,0.2,0.046472365
1379,818.9089262,89499.49475,25.43664245,10.94726851,34.357161,0.32,0.62745265
1380,1069.170795,82357.93941,20.57936561,21.09820357,74.44402446,0.4,0.418118679
1381,559.6264771,85080.58263,25.40505294,12.20370175,45.19710829,0.4,0.750331132
1382,2478.46899,79264.32121,29.26630401,16.98139684,63.37248236,0.12,0.176442641
1383,1836.110402,74534.9703,25.90095227,14.66771561,89.90459812,0.08,0.013562856
1384,590.7560871,88551.74761,25.98675441,8.272312152,41.0104595,0.28,0.827706951
1385,1569.854918,90691.86963,25.57290063,10.45331064,41.42647915,0.24,0.339444614
1386,2467.692682,71388.52952,29.12256872,18.5160238,68.09905164,0.08,0.145909513
1387,1420.438786,82398.67242,20.29377068,23.74899766,75.68536323,0.4,0.43979421
1388,2299.740813,73628.92294,28.9877681,17.84371546,65.28865549,0.08,0.087080006
1389,489.3635327,84759.28377,24.43914724,13.05201275,49.13453445,0.4,0.696554433
1390,805.5631516,87724.56561,26.43104469,6.859426977,56.2759489,0.24,0.495440548
1391,1191.867655,83677.93606,19.24728241,24.49382778,71.49914666,0.4,0.406442832
1392,880.4351993,86443.51493,26.56486274,11.72014928,54.63058852,0.24,0.429250646
1393,767.1218487,88671.88191,26.84525825,8.874050917,29.51761862,0.24,0.610920489
1394,1633.550898,49633.83625,26.96635131,19.93600943,82.62919629,0,0
1395,2064.313574,66939.96866,25.35994298,21.73492836,84.65722502,0.12,0.146846221
1396,2371.596445,76108.75512,22.45022897,16.61312007,97.2424638,0.12,0.141878635
1397,1376.703008,87561.23331,24.64738736,10.0517869,82.39854811,0.28,0.342838437
1398,871.4185251,86665.77016,26.33375037,7.336076251,55.80486195,0.2,0.310643233
1399,1019.658789,81689.83326,18.58811977,23.40592308,69.59215428,0.44,0.48365265
1400,675.4779911,86491.34798,24.52091651,12.38957269,45.56347723,0.4,0.848829817
1401,1589.147195,90488.90604,26.49444207,10.77859734,47.97880529,0.24,0.404882598
1402,952.5925341,84674.39953,26.20736794,3.103538185,91.62566922,0.16,0.031532686
1403,2265.823908,63811.86134,24.53711165,20.00492808,93.55201027,0.04,0.074557422
1404,542.7989919,82630.1094,25.72531772,13.52921755,43.66079475,0.4,0.768660461
1405,1398.244231,83733.78754,25.9195368,7.442621984,85.38740688,0.2,0.065533508
1406,1073.934978,82052.49125,25.94647432,14.02336125,58.88264864,0.2,0.227708137
1407,546.6773985,84466.99992,24.14831396,13.3253594,57.32395191,0.36,0.705272883
1408,2401.859596,72848.93132,24.23158902,16.82844887,96.70429969,0.08,0.134340694
1409,713.5833234,88349.05545,26.3303797,9.784549596,32.17828998,0.28,0.629386635
1410,1854.42714,83201.21879,19.80578786,24.77254276,75.85919762,0.4,0.416033991
1411,1924.573409,91139.69214,26.33693261,11.04912497,39.04355714,0.24,0.396035846
1412,2128.630865,51363.85502,27.22788082,20.60801654,82.94401541,0,0
1413,702.3710665,87956.0912,26.74720103,8.41968234,35.4919013,0.28,0.674270895
1414,2105.017708,46046.11692,25.77085974,20.76248968,87.56620813,0,0
1415,1005.892908,86068.97431,25.46258064,8.007953145,67.05892424,0.28,0.482063118
1416,1977.605521,52451.61347,24.49393652,18.94329204,90.58101185,0.04,0.058721562
1417,786.1678555,81631.5682,22.97829816,18.39672534,63.71930749,0.36,0.487842514
1418,1229.567297,87992.09521,19.02099506,23.63699483,66.50234319,0.36,0.380161369
1419,1740.661183,77377.4828,25.01998105,13.4726542,86.59918701,0.16,0.132750225
1420,1078.937468,84811.71309,21.68201827,19.34222767,62.3479743,0.36,0.543405512
1421,848.6123043,89663.38929,25.52091651,10.91876249,29.7158038,0.28,0.608890335
1422,776.7459792,88759.68027,26.79082065,8.933609293,28.86091481,0.28,0.619347185
1423,626.1454333,87014.81174,25.36590624,10.61303166,62.80451407,0.28,0.536064085
1424,1915.532648,80415.2513,20.9510311,21.87994792,81.74240994,0.28,0.295507859
1425,358.4150409,82698.04283,24.78461013,12.23898878,55.44079677,0.4,0.763763632
1426,1156.996485,82888.91376,19.1608773,24.70471279,74.12448904,0.44,0.440079907
1427,1028.180494,82143.29686,18.42882649,24.74567581,68.01527669,0.48,0.482194112
1428,2251.551185,53474.4351,27.73193634,20.4854956,79.56151642,0,0
1429,911.9025811,88980.54856,26.25947181,9.838870693,37.6044574,0.28,0.478343094
1430,1124.486107,89016.13129,24.8735174,10.91373217,50.64658036,0.32,0.616167714
1431,2210.742652,83739.54025,28.02071933,16.08380123,58.16533333,0.16,0.288158342
1432,738.353993,88789.6563,25.42955328,11.98903428,36.87703184,0.32,0.683414592
1433,888.4775005,81297.49448,19.51413567,22.43704953,67.2520209,0.44,0.522335273
1434,2228.984212,86087.45386,25.16201756,9.20356393,84.87643157,0.2,0.039159991
1435,1176.767352,87389.64164,21.94955965,21.21065178,67.63500406,0.28,0.331796298
1436,1245.284918,90130.55357,26.36742541,9.619844623,37.29171529,0.24,0.400713273
1437,1118.026291,88172.18247,24.01500834,19.2099649,56.40960432,0.32,0.459494068
1438,514.3539679,84497.39792,24.4860206,10.64689212,52.30653311,0.36,0.859034923
1439,1507.527795,90521.54843,26.22649287,11.88106824,46.67638876,0.24,0.481334674
1440,1117.077083,83066.10312,21.02721574,22.95206763,71.00559734,0.32,0.364225664
1441,2197.025553,56291.99567,25.61698937,18.64991465,89.11713817,0.04,0.064813301
1442,2492.584077,69916.3676,25.12698703,18.84461465,91.90141712,0.08,0.127601942
1443,2093.771335,50254.30356,26.1660207,19.72604396,89.95265869,0,0
1444,339.8656547,81253.78172,23.41677569,13.86101783,53.38712587,0.44,0.774865287
1445,1472.40239,65204.14115,24.89114141,19.1846817,85.51464176,0.12,0.177688724
1446,1253.2206,78674.51579,26.97878613,14.66205089,69.85638581,0.12,0.084686597
1447,649.5645813,88263.44545,26.17449395,8.944274367,40.14882998,0.32,0.736306986
1448,1807.246256,61639.39205,24.90110892,18.01059957,87.76222932,0.04,0.083003118
1449,1652.414471,56947.402,26.66354197,19.04924227,83.13995455,0.04,0.008629144
1450,1725.920323,90401.69652,25.65016681,14.27240776,68.27517036,0.24,0.328675536
1451,997.468887,84116.20865,19.45270899,23.26843796,64.75087251,0.4,0.454900353
1452,1433.889998,87146.02921,22.32888334,21.33376957,66.76218987,0.24,0.290462291
1453,1648.504806,75348.37079,24.84559964,18.92014795,80.00010702,0.16,0.26298208
1454,877.2266623,80110.50143,21.81579363,22.43117206,65.62959036,0.48,0.513613366
1455,713.0726088,86268.76906,27.07046484,14.32662313,38.06362842,0.36,0.616717292
1456,2303.999282,57403.13696,25.50328927,19.558014,90.68089175,0,0
1457,1960.380798,81818.51858,22.75243984,19.43264112,78.60439468,0.16,0.264866302
1458,2170.233392,74185.80423,23.03532745,20.0298109,94.0514576,0.08,0.123526127
1459,2396.805906,45275.67108,25.87881758,20.4288619,89.59829028,0,0
1460,2067.299259,50663.19816,26.75180714,21.21655258,84.56854384,0,0
1461,2051.28343,55028.73227,26.23321266,20.35041876,89.55770793,0,0
1462,1167.910624,87210.82961,24.97543072,8.175217544,90.73627364,0.24,0.267212746
1463,908.8351185,81367.8354,18.71295497,23.11907723,66.01980419,0.48,0.542287073
1464,327.5294471,78735.45465,24.41677569,13.24004278,47.10100022,0.48,0.912285372
1465,452.4895348,86038.4821,24.75725914,11.59922876,50.0751276,0.36,0.724850022
1466,1086.15528,83169.62427,18.82418775,23.90699079,72.23638335,0.4,0.436105881
1467,1811.236439,91650.35838,25.94512909,12.4863767,53.00804267,0.24,0.420169527
1468,1628.805478,81209.17518,28.86916963,16.08554253,68.65344832,0.16,0.1946119
1469,1164.683866,78379.50759,20.88080585,21.54628438,78.90043477,0.4,0.447514934
1470,1216.453787,77438.10442,22.08915981,21.16435577,77.64324749,0.24,0.303580933
1471,2048.013553,61002.60937,28.47838036,18.50796618,75.88129846,0,0
1472,1927.787385,54131.01396,24.34645969,19.60271668,90.55880258,0.04,0.055901137
1473,1355.744184,76973.86607,27.59689976,16.88325418,70.64972919,0.16,0.254516867
1474,1404.720849,62517.69715,26.91731693,21.4819908,69.24748552,0.12,0.180558871
1475,2080.354018,82946.71524,28.65625128,16.89087835,64.20154717,0.16,0.174127614
1476,2158.493682,77580.16886,28.25921307,16.88884978,66.41461748,0.12,0.147522437
1477,1627.531263,52943.73016,26.62650255,20.50859218,78.23922673,0.04,0.063309673
1478,1764.487361,82526.45646,24.18625167,13.90309898,86.59028267,0.2,0.120641599
1479,1418.983689,70952.84093,27.49842967,15.85579544,76.19551968,0.08,0.097445218
1480,1887.502634,54997.95443,26.79250566,21.00271033,81.09610158,0.04,0.07229457
1481,480.7449811,85323.67733,25.19405871,12.67832142,40.16604389,0.36,0.770781851
1482,2122.286113,57682.94707,26.85305735,21.2067404,79.95173184,0,0
1483,1917.187137,60414.98942,23.82149853,19.54706243,89.36826419,0.08,0.106538121
1484,1141.772189,82240.43036,21.54283914,20.55287959,73.73342755,0.36,0.373229289
1485,2109.229932,80597.30223,22.5412161,19.11630931,90.07577384,0.16,0.244758689
1486,1000.006983,87052.41221,24.74039845,15.24233177,49.63935511,0.28,0.459870595
1487,2180.10093,67863.09294,26.55249469,19.69618706,79.95196214,0.08,0.079961396
1488,2357.413017,64380.20213,25.8546832,16.85293486,91.16376023,0.04,0.006616873
1489,1682.230103,68561.10052,22.5689138,20.10379378,87.26873151,0.2,0.232731366
1490,1234.34507,86776.1058,21.20824967,23.4531764,69.94959952,0.32,0.349807434
1491,2291.659364,79437.29751,27.86651503,16.18694045,66.10729793,0.16,0.171491948
1492,675.1339173,81025.77545,22.41311516,18.6433761,61.34272949,0.44,0.553436608
1493,1056.683098,80328.03075,21.40673303,19.48524712,73.78231191,0.36,0.462889082
1494,1447.617908,78109.76977,28.46240377,15.51606145,65.22408093,0.16,0.224627914
1495,1074.532145,82590.46266,20.18217416,22.66450148,72.52603703,0.4,0.471603859
1496,2486.305332,80093.04801,25.08102031,15.73554591,95.45712826,0.12,0.183807552
1497,530.5230561,86909.40642,25.98675441,11.28157384,39.03101057,0.36,0.779343994
1498,443.8849982,86453.33353,24.5788389,11.58951588,50.00587276,0.36,0.725076901
1499,2004.176213,67580.72285,26.13284474,19.83645612,85.11196918,0.08,0.124332867
1500,1405.632821,69535.16021,27.32656773,18.03465848,77.91434655,0.16,0.227658791
1501,1183.787542,86197.78208,18.68803823,23.94707267,67.65606842,0.36,0.382056332
1502,1234.678485,85846.16267,27.91411416,13.65863107,63.24197814,0.2,0.250201984
1503,810.1657451,87362.02482,26.74720103,10.91399358,35.26043895,0.32,0.65517697
1504,1346.682169,86887.39818,25.73523198,11.46994538,73.17179903,0.24,0.389499311
1505,1299.375366,72751.82403,26.04639143,19.52839044,80.60261717,0.2,0.267605248
1506,2060.818615,60936.00485,26.39835305,18.36592384,84.45220599,0,0
1507,366.0275298,83830.14767,24.34976956,11.2169098,45.55970765,0.36,0.652276181
1508,2268.829929,43876.06703,26.12614083,24.99599809,62.82417012,0,0
1509,2316.687204,92786.38147,23.2205744,12.18092687,52.74352802,0.16,0.199754262
1510,2470.023333,86025.82255,22.96142487,12.35531341,96.31024994,0.16,0.252108976
1511,2396.21771,78552.55487,29.34011322,19.9946054,54.28934695,0.16,0.099020151
1512,1253.011493,88513.17056,17.70606073,14.79314773,78.75666249,0.24,0.260793854
1513,562.2666085,88134.94317,25.42733938,2.833075093,76.2254444,0.2,0.845725335
1514,2117.460595,87762.8949,25.07309069,4.740995038,92.97541448,0.16,0.026038966
1515,2132.070716,86191.55936,18.90393505,17.11192033,90.6190387,0.16,0.19185796
1516,496.9010256,86905.98422,25.36087249,11.54696316,37.70918261,0.32,0.544954649
1517,2342.321514,84533.80354,23.08630348,13.34176757,94.29417169,0.2,0.300311857
1518,2494.753027,79471.23846,28.23960833,20.72903754,56.73863049,0.12,0.082047411
1519,1493.673409,88772.52831,18.39460061,15.04462448,87.42258835,0.28,0.344266081
1520,1478.28443,89366.41316,24.90726983,3.507576814,89.71313855,0.12,0.019862716
1521,1876.790022,89232.48186,21.79909347,12.66236298,78.86299904,0.16,0.214470843
1522,1538.091854,65996.89712,27.19051254,23.60462708,58.94256398,0.08,0.079426929
1523,1548.822369,67649.00315,27.88568024,23.30655736,53.35371832,0.08,0.076066958
1524,1563.106467,88389.8502,20.16689833,14.14021915,85.74666194,0.28,0.338281421
1525,1480.257549,90033.35276,18.63662192,13.17262598,77.82383067,0.24,0.310980859
1526,1666.970947,89546.5017,20.35826472,15.50421903,82.4194921,0.24,0.313783769
1527,542.1089965,83634.65386,25.50236913,13.13616379,39.98733376,0.32,0.369716836
1528,2386.316851,92079.87484,23.45511776,13.29617893,76.77175854,0.16,0.219073639
1529,560.478816,88134.94317,25.42733938,3.034960351,75.34688472,0.2,0.846207071
1530,1462.138196,87248.17343,19.02704067,16.36961348,86.60399063,0.32,0.300387327
1531,1042.824605,86668.72279,24.80015318,6.808756221,74.74118427,0.2,0.374456362
1532,898.9309135,89316.13856,26.40005041,8.508220753,34.31814252,0.2,0.265616554
1533,1359.488398,90462.59241,21.98140957,9.891596439,78.23722147,0.16,0.125297063
1534,1456.813638,90400.9893,21.67555617,10.82054856,87.99363361,0.2,0.374434653
1535,1874.149019,54690.38887,27.12282038,24.17405425,64.34015432,0,0
1536,1279.177449,90142.75563,24.29910251,11.82651475,43.62784465,0.2,0.264224477
1537,399.7214161,85471.46626,24.41618711,10.58230948,47.51993895,0.32,0.625211984
1538,1567.050034,85940.42224,23.34712868,10.87062315,88.23592386,0.16,0.327904487
1539,891.4607042,90188.43463,25.14306315,11.23245153,33.24007568,0.24,0.236189779
1540,1393.200528,87128.87845,20.29606716,15.65667821,83.38261404,0.32,0.329567439
1541,1664.003065,72037.43841,28.54824603,20.15205055,53.07001297,0.16,0.097367362
1542,1304.747534,90019.37712,19.25413831,13.20329507,84.16111813,0.24,0.404968168
1543,1757.442811,89988.91922,21.03261389,11.82918178,72.82501232,0.2,0.222024015
1544,2428.60726,84919.73581,23.95465098,11.9321339,95.77625888,0.16,0.254607959
1545,616.1117358,86539.34174,25.68725672,12.61205084,33.98259815,0.28,0.481301612
1546,1672.299114,84670.64791,23.1086585,19.04342463,80.15948145,0.2,0.16972763
1547,697.5255748,87460.51551,26.24890291,12.43364107,46.02179016,0.2,0.233210556
1548,1393.734843,90075.83407,19.2335113,14.46445415,76.58621011,0.24,0.290112395
1549,1121.711325,90850.08119,24.72653793,9.805874244,31.41776557,0.2,0.350612935
1550,1221.532545,85212.15897,22.27132898,17.59788036,78.42839988,0.2,0.216157166
1551,1849.690382,85603.52687,21.57258019,16.35940551,81.83616668,0.12,0.134709847
1552,967.2273056,90074.66582,25.78623832,9.883293779,24.93653385,0.2,0.299345935
1553,742.718078,89083.96821,25.83704075,9.341685122,36.5296635,0.24,0.429380791
1554,976.9399366,86215.981,20.85049706,14.05075574,77.21136847,0.24,0.274297218
1555,790.4688527,85564.42534,25.94527218,14.5191502,50.03273887,0.2,0.200631085
1556,1736.272962,90629.13105,20.57904407,13.58338852,87.15516804,0.2,0.342099155
1557,1677.970126,87380.55216,22.52748988,14.99756864,70.68571173,0.16,0.209637285
1558,1857.656144,86288.25209,19.76494591,16.78734176,87.37345073,0.16,0.163733146
1559,2224.979821,57768.50182,27.97808596,24.17331839,60.29828703,0,0
1560,992.8287935,86601.42194,22.35799112,14.18492596,68.70703562,0.24,0.262322489
1561,422.2689665,86505.41305,24.63039393,10.3924031,46.64307028,0.32,0.592834707
1562,2356.751273,62715.72183,27.64247164,23.43866987,60.44467136,0.04,0.02463457
1563,2246.139411,76639.77535,27.60446206,19.32708706,71.70005798,0.16,0.116894993
1564,1830.703477,86481.2748,22.7709638,13.40211699,85.87558107,0.2,0.284915009
1565,1726.495601,86624.3942,18.71936169,17.59646086,88.02749659,0.16,0.179406114
1566,835.5065227,89488.89657,24.90726983,8.572915962,38.76177917,0.24,0.384121702
1567,1698.361604,87343.11789,23.45865505,13.69077865,70.80537826,0.08,0.102250224
1568,410.0337651,85523.36262,24.34976956,10.41582795,47.82189293,0.32,0.629505874
1569,1218.293809,85285.37508,21.18960814,16.85729292,79.61130641,0.2,0.203207523
1570,925.7530976,88209.81238,25.32871319,11.94271115,49.5468221,0.24,0.412455746
1571,1864.434285,60858.8921,27.36256016,23.58983472,63.85423583,0.04,0.006281698
1572,299.7479389,80183.3508,23.39212315,15.19149825,46.75081982,0.4,0.759783588
1573,1564.598044,71114.30093,22.87652414,24.95593779,62.56959858,0.24,0.247849112
1574,2363.406634,74388.02303,23.61788426,12.39618412,97.78292305,0.08,0.014106801
1575,2040.030257,68382.456,29.69144669,17.49852514,64.51113355,0.04,0.052075791
1576,745.450857,81956.49554,16.27076531,23.32089077,59.28429435,0.4,0.406577141
1577,2200.897394,81164.45841,25.34631819,4.267154551,95.33001214,0.12,0.023599897
1578,916.9879935,81158.88629,17.03900972,24.18157753,62.03219456,0.36,0.360201818
1579,1914.987147,61127.79803,27.56499501,16.53385106,79.91055632,0,0
1580,807.6412426,83595.33246,18.34896951,20.72285437,60.53929478,0.4,0.475704735
1581,768.9152247,81985.93841,16.76145395,23.5043012,58.57139367,0.36,0.379288385
1582,772.2637702,80070.73752,18.71760308,23.69138281,63.9957422,0.32,0.323559412
1583,753.9641523,83481.46648,18.03442268,22.847466,60.30962847,0.4,0.41480605
1584,1655.833932,54204.78216,27.9042521,18.53294008,71.05036455,0,0
1585,799.6970851,79334.39689,17.75605701,23.85185506,61.56618658,0.32,0.339334203
1586,485.094107,81529.06356,22.51760081,16.92691716,54.0333754,0.36,0.591253741
1587,1865.534589,66897.73819,29.07374789,18.66823883,63.06519534,0.04,0.044135559
1588,2018.219598,62982.10861,28.23909794,17.13696289,79.24521503,0,0
1589,916.6691184,75926.00204,19.6344319,24.55664102,58.82809302,0.28,0.303643386
